index,Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,avg_dayly_price,avg_weekly_price,avg_montly_price
9473,Carlton North,3,h,1840000.0,PI,3.5,3054.0,1.0,1.0,311.0,,,Yarra,-37.78305,144.97268,Northern Metropolitan,121.39855072463769,642.5,1690.888888888889
9474,Carnegie,2,h,920000.0,S,10.1,3163.0,1.0,1.0,431.0,,,Glen Eira,-37.89785,145.05524,Southern Metropolitan,94.2051282051282,553.1538461538462,2047.75
9475,Carnegie,3,h,1550000.0,VB,10.1,3163.0,2.0,2.0,557.0,200.0,1930.0,Glen Eira,-37.89584,145.04741,Southern Metropolitan,94.2051282051282,553.1538461538462,2047.75
9476,Carrum Downs,3,h,500000.0,S,34.9,3201.0,2.0,2.0,509.0,125.0,1993.0,Frankston,-38.09111,145.19083999999995,South-Eastern Metropolitan,88.0,678.0,2345.0
9477,Carrum Downs,3,h,561000.0,S,34.9,3201.0,1.0,2.0,787.0,,,Frankston,-38.10709,145.1744,South-Eastern Metropolitan,88.0,678.0,2345.0
9478,Caulfield South,1,u,295000.0,SP,8.7,3162.0,1.0,1.0,811.0,,,Glen Eira,-37.89614,145.01323,Southern Metropolitan,130.11111111111111,1192.0,4314.416666666667
9479,Caulfield South,3,t,1237000.0,S,8.7,3162.0,2.0,2.0,0.0,135.0,1990.0,Glen Eira,-37.90034,145.01283,Southern Metropolitan,130.11111111111111,1192.0,4314.416666666667
9480,Chadstone,3,h,740000.0,PI,11.7,3148.0,1.0,1.0,280.0,,2000.0,Monash,-37.88486,145.10203,Southern Metropolitan,79.5,197.5,1660.3333333333333
9481,Cheltenham,4,h,1120000.0,S,17.9,3192.0,2.0,2.0,806.0,,,Kingston,-37.97245,145.07566,Southern Metropolitan,115.06666666666666,901.3333333333334,2336.6666666666665
9482,Cheltenham,3,h,1051000.0,PI,17.9,3192.0,1.0,3.0,590.0,,,Kingston,-37.95416,145.06781,Southern Metropolitan,115.06666666666666,901.3333333333334,2336.6666666666665
9483,Cheltenham,3,h,1170000.0,S,17.9,3192.0,1.0,2.0,627.0,,,Kingston,-37.95668,145.06458,Southern Metropolitan,115.06666666666666,901.3333333333334,2336.6666666666665
9484,Cheltenham,3,t,861000.0,S,17.9,3192.0,2.0,2.0,305.0,130.0,2000.0,Kingston,-37.96836,145.06452,Southern Metropolitan,115.06666666666666,901.3333333333334,2336.6666666666665
9485,Cheltenham,2,u,535000.0,S,17.9,3192.0,1.0,2.0,215.0,,1980.0,Kingston,-37.96597,145.07535,Southern Metropolitan,115.06666666666666,901.3333333333334,2336.6666666666665
9486,Clayton,6,h,1361000.0,S,16.7,3168.0,3.0,4.0,726.0,,,Monash,-37.91945,145.1315,South-Eastern Metropolitan,77.42763157894737,379.3076923076923,1217.0
9487,Clayton,3,h,1462000.0,S,16.7,3168.0,1.0,1.0,816.0,130.0,1965.0,Monash,-37.92027,145.12937,South-Eastern Metropolitan,77.42763157894737,379.3076923076923,1217.0
9488,Clayton South,3,h,745000.0,S,17.5,3169.0,2.0,2.0,180.0,134.0,,Kingston,-37.93898,145.13648,South-Eastern Metropolitan,82.6896551724138,286.5,951.5
9489,Coburg,3,h,1100000.0,S,6.7,3058.0,1.0,0.0,532.0,,,Moreland,-37.74751,144.96206,Northern Metropolitan,103.10526315789474,896.0555555555555,3624.1666666666665
9490,Craigieburn,3,h,365000.0,S,20.6,3064.0,1.0,1.0,320.0,,1980.0,Hume,-37.60608,144.92841,Northern Metropolitan,71.4047619047619,185.0,
9491,Craigieburn,4,h,600000.0,S,20.6,3064.0,2.0,2.0,560.0,196.1,2007.0,Hume,-37.59943,144.91439,Northern Metropolitan,71.4047619047619,185.0,
9492,Croydon,3,h,567000.0,S,23.0,3136.0,1.0,1.0,420.0,,,Maroondah,-37.80106,145.28741000000005,Eastern Metropolitan,84.8076923076923,742.0,2529.6666666666665
9493,Croydon,3,h,862000.0,S,23.0,3136.0,2.0,1.0,864.0,,,Maroondah,-37.78481,145.26504,Eastern Metropolitan,84.8076923076923,742.0,2529.6666666666665
9494,Croydon North,4,h,820000.0,S,23.0,3136.0,2.0,2.0,841.0,196.0,2016.0,Maroondah,-37.76917,145.29265,Eastern Metropolitan,84.8076923076923,742.0,2529.6666666666665
9495,Croydon North,6,h,1350000.0,PI,23.0,3136.0,4.0,4.0,4413.0,,,Maroondah,-37.777,145.28113000000005,Eastern Metropolitan,84.8076923076923,742.0,2529.6666666666665
9496,Croydon North,4,h,859000.0,S,23.0,3136.0,2.0,3.0,660.0,,,Maroondah,-37.76436,145.2804,Eastern Metropolitan,84.8076923076923,742.0,2529.6666666666665
9497,Dandenong,4,h,1071500.0,S,24.7,3175.0,1.0,1.0,951.0,,,Greater Dandenong,-37.98121,145.21643999999995,South-Eastern Metropolitan,185.57142857142856,1140.0,4359.0
9498,Dandenong North,4,h,750000.0,PI,24.7,3175.0,2.0,1.0,811.0,,,Greater Dandenong,-37.95187,145.21249,South-Eastern Metropolitan,185.57142857142856,1140.0,4359.0
9499,Dingley Village,4,h,1100000.0,S,22.2,3172.0,2.0,2.0,840.0,237.0,1980.0,Kingston,-37.97824,145.12949,South-Eastern Metropolitan,79.66666666666667,680.0,2500.0
9500,Dingley Village,3,h,980000.0,SP,22.2,3172.0,2.0,2.0,702.0,,,Kingston,-37.97658,145.11887,South-Eastern Metropolitan,79.66666666666667,680.0,2500.0
9501,Doncaster,4,t,1202000.0,S,12.4,3108.0,3.0,0.0,403.0,,,Manningham,-37.77744000000001,145.10416,Eastern Metropolitan,128.82978723404256,1137.5,5125.25
9502,Doncaster,4,h,1120000.0,PI,12.4,3108.0,2.0,2.0,280.0,200.0,2008.0,Manningham,-37.79423,145.13696000000004,Eastern Metropolitan,128.82978723404256,1137.5,5125.25
9503,Doncaster,4,u,885000.0,S,12.4,3108.0,2.0,2.0,493.0,,,Manningham,-37.78457,145.10453,Eastern Metropolitan,128.82978723404256,1137.5,5125.25
9504,Doncaster East,5,t,1500000.0,SP,14.3,3109.0,3.0,2.0,365.0,,,Manningham,-37.77821,145.1569,Eastern Metropolitan,117.0,1042.142857142857,4311.8
9505,Doncaster East,4,h,1504000.0,S,14.3,3109.0,2.0,2.0,661.0,,,Manningham,-37.77956,145.16645,Eastern Metropolitan,117.0,1042.142857142857,4311.8
9506,Doncaster East,3,u,850000.0,S,14.3,3109.0,2.0,1.0,236.0,145.0,1980.0,Manningham,-37.78963,145.16973000000004,Eastern Metropolitan,117.0,1042.142857142857,4311.8
9507,Doncaster East,4,h,1241000.0,S,14.3,3109.0,2.0,2.0,886.0,,1980.0,Manningham,-37.75572,145.17625,Eastern Metropolitan,117.0,1042.142857142857,4311.8
9508,Doncaster East,4,h,1125000.0,PI,14.3,3109.0,3.0,2.0,284.0,180.0,2006.0,Manningham,-37.79773,145.15141,Eastern Metropolitan,117.0,1042.142857142857,4311.8
9509,Eaglemont,3,h,2270000.0,VB,8.9,3084.0,1.0,2.0,1143.0,,,Banyule,-37.76774,145.05303,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
9511,East Melbourne,2,t,1350000.0,S,1.3,3002.0,2.0,1.0,87.0,115.0,2005.0,Melbourne,-37.81803,144.9892,Northern Metropolitan,200.9796954314721,956.3793103448276,3712.714285714286
9512,Elsternwick,3,h,1460000.0,SP,7.2,3185.0,1.0,0.0,377.0,133.0,1915.0,Glen Eira,-37.88783,145.01324,Southern Metropolitan,154.1320754716981,826.1,3374.9
9513,Elsternwick,2,u,550000.0,S,7.2,3185.0,1.0,1.0,1172.0,69.0,1970.0,Glen Eira,-37.88533,145.01049,Southern Metropolitan,154.1320754716981,826.1,3374.9
9514,Eltham,4,h,840000.0,SP,18.0,3095.0,3.0,2.0,903.0,,,Nillumbik,-37.7018,145.15628999999996,Eastern Metropolitan,112.0,701.6,2850.0
9515,Eltham,4,h,1065000.0,SP,18.0,3095.0,2.0,2.0,816.0,243.0,1966.0,Nillumbik,-37.72308,145.14011000000005,Eastern Metropolitan,112.0,701.6,2850.0
9516,Eltham,4,h,977500.0,S,18.0,3095.0,2.0,3.0,1004.0,184.0,1985.0,Nillumbik,-37.69999,145.1617,Eastern Metropolitan,112.0,701.6,2850.0
9517,Eltham,3,t,755000.0,S,18.0,3095.0,2.0,2.0,214.0,,,Nillumbik,-37.70479,145.1573,Eastern Metropolitan,112.0,701.6,2850.0
9518,Eltham,4,h,810000.0,S,18.0,3095.0,2.0,2.0,838.0,,,Nillumbik,-37.69568,145.15787,Eastern Metropolitan,112.0,701.6,2850.0
9519,Eltham,4,h,861000.0,S,18.0,3095.0,2.0,2.0,781.0,,1970.0,Nillumbik,-37.71021,145.16651000000005,Eastern Metropolitan,112.0,701.6,2850.0
9520,Elwood,2,u,810000.0,S,7.2,3184.0,1.0,1.0,0.0,87.0,1935.0,Port Phillip,-37.8835,144.99549,Southern Metropolitan,147.45373134328358,1099.962962962963,3581.2727272727275
9521,Elwood,2,h,1255000.0,PI,7.2,3184.0,1.0,1.0,226.0,,,Port Phillip,-37.88132,144.99013,Southern Metropolitan,147.45373134328358,1099.962962962963,3581.2727272727275
9522,Elwood,2,u,550000.0,VB,7.2,3184.0,1.0,1.0,605.0,,1970.0,Port Phillip,-37.87987,144.99251999999996,Southern Metropolitan,147.45373134328358,1099.962962962963,3581.2727272727275
9523,Elwood,2,u,543000.0,S,7.2,3184.0,1.0,1.0,0.0,74.0,1960.0,Port Phillip,-37.88042,144.9818,Southern Metropolitan,147.45373134328358,1099.962962962963,3581.2727272727275
9524,Elwood,4,t,1950000.0,VB,7.2,3184.0,3.0,2.0,142.0,,2013.0,Port Phillip,-37.87156,144.98605,Southern Metropolitan,147.45373134328358,1099.962962962963,3581.2727272727275
9525,Epping,4,h,660000.0,SP,19.6,3076.0,1.0,3.0,558.0,159.0,1980.0,Whittlesea,-37.64666,145.03062,Northern Metropolitan,51.52941176470589,395.0,1440.0
9526,Epping,3,h,568000.0,S,19.6,3076.0,2.0,2.0,420.0,190.0,2012.0,Whittlesea,-37.62145,145.01051,Northern Metropolitan,51.52941176470589,395.0,1440.0
9527,Epping,4,h,680000.0,S,19.6,3076.0,2.0,2.0,656.0,166.0,1980.0,Whittlesea,-37.63878,145.05577,Northern Metropolitan,51.52941176470589,395.0,1440.0
9528,Essendon,2,u,580000.0,S,7.5,3040.0,1.0,1.0,921.0,84.0,1970.0,Moonee Valley,-37.74904,144.90668,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9529,Essendon,4,t,970000.0,S,7.5,3040.0,2.0,2.0,0.0,142.0,2003.0,Moonee Valley,-37.74541,144.89844,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9530,Essendon,3,h,1100000.0,VB,7.5,3040.0,3.0,2.0,255.0,,2007.0,Moonee Valley,-37.7468,144.92033,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9531,Essendon,2,u,485000.0,S,7.5,3040.0,1.0,1.0,1856.0,,,Moonee Valley,-37.76,144.91439,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9532,Essendon,2,h,1195000.0,S,7.5,3040.0,1.0,1.0,337.0,122.0,1940.0,Moonee Valley,-37.7545,144.91194,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9533,Essendon,4,h,1155000.0,PI,7.5,3040.0,1.0,3.0,616.0,170.0,1900.0,Moonee Valley,-37.75728,144.90723,Western Metropolitan,114.14285714285714,787.5,3366.6666666666665
9534,Essendon North,3,t,800000.0,PI,8.2,3041.0,2.0,1.0,161.0,149.0,2012.0,Moonee Valley,-37.73566,144.89368000000005,Western Metropolitan,106.125,350.0,1500.0
9535,Essendon North,2,h,685000.0,SP,8.2,3041.0,1.0,1.0,173.0,,2009.0,Moonee Valley,-37.73746,144.90079,Western Metropolitan,106.125,350.0,1500.0
9536,Fairfield,2,u,667000.0,S,5.7,3078.0,1.0,1.0,86.0,,,Darebin,-37.78203,145.01508,Northern Metropolitan,111.20270270270272,605.0,2233.875
9537,Fawkner,5,h,1018000.0,S,13.1,3060.0,2.0,2.0,737.0,194.0,1990.0,Moreland,-37.71729000000001,144.96403,Northern Metropolitan,49.66666666666666,,
9538,Ferntree Gully,5,h,1100000.0,S,24.8,3156.0,3.0,2.0,836.0,789.0,2001.0,Knox,-37.8801,145.26011,Eastern Metropolitan,125.27586206896552,,
9539,Fitzroy,3,h,1394000.0,S,2.1,3065.0,2.0,1.0,60.0,200.0,1950.0,Yarra,-37.79714,144.97596,Northern Metropolitan,153.84237726098192,1087.5569620253164,3734.65
9540,Fitzroy North,3,h,1600000.0,VB,3.6,3068.0,2.0,0.0,251.0,180.0,,Yarra,-37.77626,144.98035,Northern Metropolitan,126.012987012987,801.3157894736842,2801.842105263158
9541,Fitzroy North,2,u,620000.0,VB,3.6,3068.0,1.0,2.0,0.0,,,Yarra,-37.79178,144.98238999999995,Northern Metropolitan,126.012987012987,801.3157894736842,2801.842105263158
9543,Footscray,1,u,240000.0,SA,5.1,3011.0,1.0,1.0,1015.0,46.0,1970.0,Maribyrnong,-37.78778,144.89037,Western Metropolitan,95.6010101010101,441.9166666666667,1624.611111111111
9544,Footscray,3,u,855000.0,S,5.1,3011.0,2.0,2.0,0.0,,,Maribyrnong,-37.80443,144.90642,Western Metropolitan,95.6010101010101,441.9166666666667,1624.611111111111
9546,Footscray,2,h,910000.0,S,5.1,3011.0,1.0,0.0,312.0,,,Maribyrnong,-37.79592,144.88595,Western Metropolitan,95.6010101010101,441.9166666666667,1624.611111111111
9547,Forest Hill,3,h,1177000.0,S,15.4,3131.0,2.0,2.0,561.0,,,Whitehorse,-37.83771,145.16416,Eastern Metropolitan,112.5925925925926,465.2,1975.0
9548,Forest Hill,3,h,1131000.0,S,15.4,3131.0,1.0,2.0,697.0,,,Whitehorse,-37.84188,145.16982,Eastern Metropolitan,112.5925925925926,465.2,1975.0
9550,Gladstone Park,5,h,691000.0,S,12.9,3043.0,2.0,3.0,551.0,221.0,1975.0,Hume,-37.68329,144.89302,Western Metropolitan,114.82758620689656,700.0,1502.0
9551,Gladstone Park,5,h,675000.0,SP,12.9,3043.0,2.0,2.0,565.0,,,Hume,-37.68302,144.89327,Western Metropolitan,114.82758620689656,700.0,1502.0
9552,Gladstone Park,5,h,660000.0,S,12.9,3043.0,2.0,1.0,536.0,,,Hume,-37.6852,144.89853,Western Metropolitan,114.82758620689656,700.0,1502.0
9553,Glen Iris,4,h,2305000.0,S,7.3,3146.0,1.0,3.0,632.0,,,Stonnington,-37.86024000000001,145.04674,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
9554,Glen Iris,2,h,1650000.0,PI,7.3,3146.0,1.0,2.0,660.0,,1928.0,Boroondara,-37.85671,145.0604,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
9555,Glen Waverley,3,h,3056000.0,PI,16.7,3150.0,2.0,2.0,1590.0,292.0,1992.0,Monash,-37.86957,145.17543999999995,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9556,Glen Waverley,3,h,1900000.0,PI,16.7,3150.0,1.0,0.0,738.0,,,Monash,-37.88351,145.15714,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9557,Glen Waverley,5,h,2650000.0,PI,16.7,3150.0,3.0,2.0,662.0,119.0,1960.0,Monash,-37.87853,145.15542,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9558,Glen Waverley,3,t,655000.0,S,16.7,3150.0,2.0,2.0,0.0,133.0,2002.0,Monash,-37.89873,145.15072,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9559,Glen Waverley,3,h,1550000.0,S,16.7,3150.0,2.0,2.0,648.0,181.0,1980.0,Monash,-37.88255,145.14727,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9560,Glen Waverley,4,h,1715000.0,S,16.7,3150.0,1.0,2.0,758.0,,,Monash,-37.86924000000001,145.16471,Eastern Metropolitan,124.02645502645504,526.35,1901.611111111111
9561,Glenroy,3,h,780000.0,S,11.2,3046.0,1.0,2.0,697.0,131.27,1960.0,Moreland,-37.69795,144.94285,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
9562,Glenroy,2,u,422000.0,S,11.2,3046.0,1.0,1.0,136.0,,1980.0,Moreland,-37.70972,144.91109,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
9563,Glenroy,4,h,780000.0,S,11.2,3046.0,1.0,3.0,697.0,133.0,1960.0,Moreland,-37.70159,144.93948,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
9564,Gowanbrae,4,h,945000.0,S,12.9,3043.0,2.0,4.0,474.0,210.0,2000.0,Moreland,-37.70626,144.89551,Western Metropolitan,114.82758620689656,700.0,1502.0
9565,Greenvale,4,h,645000.0,S,20.4,3059.0,2.0,2.0,538.0,154.0,2000.0,Hume,-37.6499,144.9013,Northern Metropolitan,136.41176470588235,420.6666666666667,1612.6666666666667
9566,Hadfield,3,h,785000.0,S,11.2,3046.0,1.0,1.0,602.0,,,Moreland,-37.70342,144.94574,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
9567,Hadfield,3,h,810000.0,S,11.2,3046.0,1.0,2.0,634.0,,,Moreland,-37.71236,144.94332,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
9568,Hallam,3,h,601000.0,S,32.3,3803.0,2.0,4.0,604.0,167.87,1995.0,Casey,-38.00305,145.2729,South-Eastern Metropolitan,140.16666666666666,,
9569,Hampton,3,u,970000.0,S,13.8,3188.0,2.0,2.0,0.0,99.0,2005.0,Bayside,-37.93538,145.00224,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
9570,Hampton,2,u,805000.0,S,13.8,3188.0,1.0,2.0,0.0,,,Bayside,-37.93387,145.00226999999995,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
9571,Hampton,3,h,2120000.0,S,13.8,3188.0,1.0,3.0,753.0,,1934.0,Bayside,-37.93649,145.01107,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
9572,Hampton,3,h,2100000.0,S,13.8,3188.0,2.0,1.0,455.0,,1990.0,Bayside,-37.93739,145.00513,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
9573,Hawthorn,2,u,762000.0,S,5.3,3122.0,1.0,1.0,1583.0,,1970.0,Boroondara,-37.81857,145.01703999999995,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
9574,Hawthorn,4,h,2053000.0,S,5.3,3122.0,3.0,2.0,354.0,,,Boroondara,-37.81691,145.03721000000004,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
9576,Hawthorn,1,u,375000.0,S,5.3,3122.0,1.0,1.0,0.0,53.0,1970.0,Boroondara,-37.82538,145.02546,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
9577,Hawthorn,2,u,525000.0,PI,5.3,3122.0,1.0,1.0,0.0,,,Boroondara,-37.827,145.02563,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
9578,Hawthorn,2,u,1080000.0,S,5.3,3122.0,2.0,2.0,6996.0,136.0,2000.0,Boroondara,-37.82712,145.02427,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
9579,Hawthorn East,3,h,2225000.0,VB,6.2,3123.0,1.0,2.0,616.0,,1920.0,Boroondara,-37.81724000000001,145.05688,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
9580,Hawthorn East,5,h,2855000.0,PI,6.2,3123.0,3.0,2.0,572.0,274.0,2000.0,Boroondara,-37.81936,145.05131,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
9581,Hawthorn East,4,h,3255000.0,PI,6.2,3123.0,3.0,3.0,1116.0,304.0,1984.0,Boroondara,-37.84283,145.05178,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
9582,Hawthorn East,6,h,2200000.0,VB,6.2,3123.0,3.0,3.0,622.0,,,Boroondara,-37.8351,145.05542,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
9583,Heathmont,3,h,655000.0,S,21.3,3135.0,1.0,1.0,348.0,,,Maroondah,-37.82327,145.24982,Eastern Metropolitan,104.11764705882354,,
9584,Heathmont,3,t,670000.0,S,21.3,3135.0,2.0,1.0,194.0,,,Maroondah,-37.82365,145.24001,Eastern Metropolitan,104.11764705882354,,
9585,Heidelberg,4,t,828000.0,S,8.9,3084.0,2.0,2.0,264.0,140.0,2000.0,Banyule,-37.74352,145.08082,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
9586,Heidelberg,4,h,1230000.0,S,8.9,3084.0,1.0,2.0,630.0,237.0,1950.0,Banyule,-37.74863,145.07202,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
9587,Heidelberg Heights,3,h,590000.0,S,8.8,3081.0,1.0,2.0,290.0,105.0,1950.0,Banyule,-37.7368,145.05048,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
9588,Highett,3,h,1155000.0,PI,16.0,3190.0,2.0,1.0,650.0,,,Bayside,-37.95378,145.03267,Southern Metropolitan,154.56410256410257,832.6,3421.4
9589,Highett,4,h,1220000.0,SP,16.0,3190.0,1.0,2.0,633.0,,,Bayside,-37.94578,145.03564,Southern Metropolitan,154.56410256410257,832.6,3421.4
9590,Highett,2,h,548000.0,S,16.0,3190.0,1.0,1.0,0.0,,1970.0,Bayside,-37.95037,145.03473,Southern Metropolitan,154.56410256410257,832.6,3421.4
9591,Hillside,6,h,935000.0,S,18.0,3037.0,4.0,2.0,694.0,,,Melton,-37.68178,144.73779,Western Metropolitan,66.4375,426.6666666666667,1554.3333333333333
9592,Hoppers Crossing,3,h,555000.0,S,18.4,3029.0,2.0,4.0,615.0,115.0,,Wyndham,-37.86659,144.69959,Western Metropolitan,76.15044247787611,512.8571428571429,1692.0
9593,Hoppers Crossing,3,h,535000.0,S,18.4,3029.0,1.0,2.0,603.0,,,Wyndham,-37.8688,144.68768,Western Metropolitan,76.15044247787611,512.8571428571429,1692.0
9594,Huntingdale,3,h,1093800.0,S,12.3,3166.0,1.0,2.0,501.0,180.0,,Monash,-37.90805,145.10683999999995,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
9595,Huntingdale,4,h,1145000.0,S,12.3,3166.0,1.0,2.0,603.0,151.0,1960.0,Monash,-37.90822,145.11146000000005,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
9596,Ivanhoe East,2,h,1853000.0,S,7.8,3079.0,2.0,2.0,751.0,,,Banyule,-37.77521,145.05426,Eastern Metropolitan,125.47368421052632,514.9,1875.0
9597,Keilor Downs,3,h,550000.0,VB,15.5,3038.0,1.0,4.0,802.0,183.97,1978.0,Brimbank,-37.72343,144.81411,Western Metropolitan,91.0,600.0,
9598,Keilor East,4,h,1120000.0,S,11.7,3033.0,2.0,2.0,599.0,,,Moonee Valley,-37.73514,144.87143999999995,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
9599,Keilor East,3,h,1001000.0,S,11.7,3033.0,1.0,2.0,605.0,,,Moonee Valley,-37.73137,144.86882,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
9600,Keilor Park,3,h,690000.0,PI,10.4,3042.0,1.0,2.0,650.0,,,Brimbank,-37.72529,144.85682,Western Metropolitan,81.57142857142857,568.2,1800.75
9601,Kensington,2,h,1070000.0,S,3.4,3031.0,1.0,0.0,282.0,,,Melbourne,-37.79882,144.92745,Northern Metropolitan,119.91489361702128,645.3888888888889,2184.090909090909
9602,Kensington,2,u,730000.0,SP,3.4,3031.0,2.0,1.0,2135.0,90.0,2010.0,Melbourne,-37.79561,144.93499,Northern Metropolitan,119.91489361702128,645.3888888888889,2184.090909090909
9603,Kensington,1,u,392000.0,SP,3.4,3031.0,1.0,1.0,0.0,60.0,2001.0,Melbourne,-37.78993,144.92306000000005,Northern Metropolitan,119.91489361702128,645.3888888888889,2184.090909090909
9605,Kensington,4,h,1415000.0,SP,3.4,3031.0,2.0,0.0,199.0,96.0,1982.0,Melbourne,-37.7916,144.92855,Northern Metropolitan,119.91489361702128,645.3888888888889,2184.090909090909
9606,Kensington,1,u,370000.0,SP,3.4,3031.0,1.0,1.0,0.0,,2011.0,Melbourne,-37.79122,144.93175,Northern Metropolitan,119.91489361702128,645.3888888888889,2184.090909090909
9607,Kew,5,h,3175000.0,PI,5.4,3101.0,4.0,2.0,769.0,285.0,1940.0,Boroondara,-37.81143,145.03723,Southern Metropolitan,139.5981308411215,609.75,1300.0
9608,Kew,3,t,1375000.0,VB,5.4,3101.0,3.0,3.0,325.0,,,Boroondara,-37.80506,145.05223999999995,Southern Metropolitan,139.5981308411215,609.75,1300.0
9609,Kew East,3,h,1975000.0,S,7.3,3102.0,2.0,4.0,677.0,,,Boroondara,-37.7921,145.0507,Southern Metropolitan,759.0833333333334,1589.0,5627.0
9610,Kingsbury,5,h,1250000.0,S,12.1,3083.0,3.0,2.0,544.0,40.0,,Darebin,-37.71499,145.02966999999995,Northern Metropolitan,84.13793103448276,702.5,2291.5
9611,Kingsville,2,h,735000.0,PI,6.4,3012.0,1.0,1.0,170.0,,,Maribyrnong,-37.80635,144.8845,Western Metropolitan,112.63157894736842,518.0,2335.0
9612,Lalor,3,h,638000.0,S,16.3,3075.0,1.0,2.0,679.0,130.0,1965.0,Whittlesea,-37.67304,145.03396999999995,Northern Metropolitan,142.8,200.0,800.0
9613,Lalor,3,h,716000.0,S,16.3,3075.0,1.0,4.0,651.0,,,Whittlesea,-37.67388,145.02069,Northern Metropolitan,142.8,200.0,800.0
9614,Langwarrin,2,u,400000.0,SP,41.0,3910.0,1.0,1.0,196.0,,2012.0,Frankston,-38.16439,145.1978,Eastern Victoria,118.0,250.0,
9615,Lower Plenty,5,h,800000.0,S,14.6,3093.0,2.0,2.0,864.0,,,Banyule,-37.72754000000001,145.11021000000005,Eastern Metropolitan,89.83333333333333,525.0,1820.0
9616,Maidstone,2,t,505500.0,SP,6.4,3012.0,1.0,1.0,59.0,,2014.0,Maribyrnong,-37.77824,144.87427,Western Metropolitan,112.63157894736842,518.0,2335.0
9617,Malvern East,4,h,2520000.0,PI,8.4,3145.0,3.0,4.0,960.0,325.0,1910.0,Stonnington,-37.87605,145.05563,Southern Metropolitan,116.26724137931036,416.5384615384616,980.0
9618,Maribyrnong,1,u,301000.0,S,4.3,3032.0,1.0,1.0,887.0,45.0,1972.0,Maribyrnong,-37.76878,144.89197,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
9619,McKinnon,3,u,960000.0,S,11.4,3204.0,2.0,3.0,220.0,,,Glen Eira,-37.90958,145.03371,Southern Metropolitan,114.6125,719.2222222222222,2936.0
9620,Melbourne,2,u,740000.0,VB,0.0,3000.0,1.0,1.0,0.0,113.0,1999.0,Melbourne,-37.81317,144.95452,Northern Metropolitan,150.5043065043065,918.7389558232932,3407.204651162791
9621,Melton,4,h,420000.0,S,31.7,3337.0,2.0,2.0,642.0,199.5,2004.0,Melton,-37.69159000000001,144.5864,Western Victoria,110.8076923076923,,
9622,Melton South,3,h,419000.0,S,29.8,3338.0,1.0,3.0,603.0,,,Melton,-37.70478,144.57211,Western Victoria,95.48,550.0,
9623,Mentone,3,t,1051000.0,S,20.0,3194.0,2.0,2.0,435.0,141.0,1980.0,Kingston,-37.97889,145.0745,South-Eastern Metropolitan,153.0,,1500.0
9624,Mentone,4,h,1700000.0,S,20.0,3194.0,2.0,2.0,731.0,,,Kingston,-37.98035,145.05593000000005,South-Eastern Metropolitan,153.0,,1500.0
9625,Mentone,2,u,525000.0,S,20.0,3194.0,1.0,1.0,723.0,,,Kingston,-37.99121,145.06458,South-Eastern Metropolitan,153.0,,1500.0
